X,Y,Floor,Max_Signal_2_4GHz,Max_Signal_5Hz,Coverage_2_4GHz,Coverage_5GHz
30,6,2,-77.3267,-90.7019,0,0
30,8,2,-76.812,-90.1872,0,0
30,10,2,-70.1158,-83.4909,0,0
30,12,2,-69.6431,-83.0183,0,0
30,14,2,-69.1515,-82.5266,0,0
30,16,2,-68.6405,-82.0157,0,0
30,18,2,-68.1107,-81.4859,0,0
30,20,2,-67.563,-80.9382,0,0
30,22,2,-66.9999,-80.3751,0,0
30,24,2,-66.4257,-79.8009,0,0
30,26,2,-70.0481,-83.4233,0,0
30,28,2,-68.8831,-82.2583,0,0
30,30,2,-67.5733,-80.9485,0,0
30,32,2,-66.0981,-79.4733,0,0
30,34,2,-64.4575,-77.8327,1,0
30,36,2,-62.7321,-76.1072,1,0
30,38,2,-68.2282,-81.6034,0,0
30,40,2,-41.5836,-54.9588,1,1
30,42,2,-68.2282,-81.6034,0,0
30,44,2,-62.7321,-76.1072,1,0
30,46,2,-64.4575,-77.8327,1,0
30,48,2,-66.0981,-79.4733,0,0
30,50,2,-67.5733,-80.9485,0,0
30,52,2,-68.8831,-82.2583,0,0
30,54,2,-70.0481,-83.4233,0,0
30,56,2,-66.4257,-79.8009,0,0
30,58,2,-66.9999,-80.3751,0,0
30,60,2,-67.563,-80.9382,0,0
30,62,2,-68.1107,-81.4859,0,0
30,64,2,-68.6405,-82.0157,0,0
30,66,2,-69.1515,-82.5266,0,0
30,68,2,-69.6431,-83.0183,0,0
30,70,2,-70.1158,-83.4909,0,0
30,72,2,-76.812,-90.1872,0,0
30,74,2,-77.3267,-90.7019,0,0
30,76,2,-77.8133,-91.1884,0,0
30,78,2,-78.2744,-91.6496,0,0
32,0,2,-66.6698,-80.045,0,0
32,2,2,-66.2269,-79.6021,0,0
32,4,2,-65.7603,-79.1355,0,0
32,6,2,-65.2675,-78.6427,0,0
32,8,2,-64.7452,-78.1204,1,0
32,10,2,-64.1899,-77.565,1,0
32,12,2,-63.597,-76.9721,1,0
32,14,2,-62.9611,-76.3363,1,0
32,16,2,-62.2758,-75.651,1,0
32,18,2,-61.5327,-74.9079,1,0
32,20,2,-60.7215,-74.0966,1,0
32,22,2,-59.8287,-73.2038,1,0
32,24,2,-58.8367,-72.2119,1,0
32,26,2,-57.7218,-71.0969,1,0
32,28,2,-56.4511,-69.8263,1,0
32,30,2,-54.9785,-68.3537,1,0
32,32,2,-53.2375,-66.6126,1,0
32,34,2,-51.1363,-64.5115,1,1
32,36,2,-48.5836,-61.9588,1,1
32,38,2,-45.7437,-59.1188,1,1
32,40,2,-37.1466,-50.5218,1,1
32,42,2,-45.7437,-59.1188,1,1
32,44,2,-48.5836,-61.9588,1,1
32,46,2,-51.1363,-64.5115,1,1
32,48,2,-53.2375,-66.6126,1,0
32,50,2,-54.9785,-68.3537,1,0
32,52,2,-56.4511,-69.8263,1,0
32,54,2,-57.7218,-71.0969,1,0
32,56,2,-58.8367,-72.2119,1,0
32,58,2,-59.8287,-73.2038,1,0
32,60,2,-60.7215,-74.0966,1,0
32,62,2,-61.5327,-74.9079,1,0
32,64,2,-62.2758,-75.651,1,0
32,66,2,-62.9611,-76.3363,1,0
32,68,2,-63.597,-76.9721,1,0
32,70,2,-64.1899,-77.565,1,0
32,72,2,-64.7452,-78.1204,1,0
32,74,2,-65.2675,-78.6427,0,0
32,76,2,-65.7603,-79.1355,0,0
32,78,2,-66.2269,-79.6021,0,0
34,0,2,-66.6481,-80.0233,0,0
34,2,2,-66.2029,-79.5781,0,0
34,4,2,-65.7336,-79.1088,0,0
34,6,2,-65.2376,-78.6127,0,0
34,8,2,-64.7115,-78.0866,1,0
34,10,2,-64.1515,-77.5266,1,0
34,12,2,-63.5529,-76.9281,1,0
34,14,2,-62.9101,-76.2853,1,0
34,16,2,-62.216,-75.5912,1,0
34,18,2,-61.4616,-74.8368,1,0
34,20,2,-60.6357,-74.0108,1,0
34,22,2,-59.7231,-73.0982,1,0
34,24,2,-58.7036,-72.0787,1,0
34,26,2,-57.5489,-70.9241,1,0
34,28,2,-56.2179,-69.5931,1,0
34,30,2,-54.6474,-68.0226,1,0
34,32,2,-52.7334,-66.1085,1,0
34,34,2,-50.2862,-63.6614,1,1
34,36,2,-46.9087,-60.2839,1,1
34,38,2,-41.5939,-54.9691,1,1
34,40,2,-27.6042,-40.9794,1,1
34,42,2,-41.5939,-54.9691,1,1
34,44,2,-46.9087,-60.2839,1,1
34,46,2,-50.2862,-63.6614,1,1
34,48,2,-52.7334,-66.1085,1,0
34,50,2,-54.6474,-68.0226,1,0
34,52,2,-56.2179,-69.5931,1,0
34,54,2,-57.5489,-70.9241,1,0
34,56,2,-58.7036,-72.0787,1,0
34,58,2,-59.7231,-73.0982,1,0
34,60,2,-60.6357,-74.0108,1,0
34,62,2,-61.4616,-74.8368,1,0
34,64,2,-62.216,-75.5912,1,0
34,66,2,-62.9101,-76.2853,1,0
34,68,2,-63.5529,-76.9281,1,0
34,70,2,-64.1515,-77.5266,1,0
34,72,2,-64.7115,-78.0866,1,0
34,74,2,-65.2376,-78.6127,0,0
34,76,2,-65.7336,-79.1088,0,0
34,78,2,-66.2029,-79.5781,0,0
36,0,2,-66.6481,-80.0233,0,0
36,2,2,-66.2029,-79.5781,0,0
36,4,2,-65.7336,-79.1088,0,0
36,6,2,-65.2376,-78.6127,0,0
36,8,2,-64.7115,-78.0866,1,0
36,10,2,-64.1515,-77.5266,1,0
36,12,2,-63.5529,-76.9281,1,0
36,14,2,-62.9101,-76.2853,1,0
36,16,2,-62.216,-75.5912,1,0
36,18,2,-61.4616,-74.8368,1,0
36,20,2,-60.6357,-74.0108,1,0
36,22,2,-59.7231,-73.0982,1,0
36,24,2,-58.7036,-72.0787,1,0
36,26,2,-57.5489,-70.9241,1,0
36,28,2,-56.2179,-69.5931,1,0
36,30,2,-54.6474,-68.0226,1,0
36,32,2,-52.7334,-66.1085,1,0
36,34,2,-50.2862,-63.6614,1,1
36,36,2,-46.9087,-60.2839,1,1
36,38,2,-41.5939,-54.9691,1,1
36,40,2,-27.6042,-40.9794,1,1
36,42,2,-41.5939,-54.9691,1,1
36,44,2,-46.9087,-60.2839,1,1
36,46,2,-50.2862,-63.6614,1,1
36,48,2,-52.7334,-66.1085,1,0
36,50,2,-54.6474,-68.0226,1,0
36,52,2,-56.2179,-69.5931,1,0
36,54,2,-57.5489,-70.9241,1,0
36,56,2,-58.7036,-72.0787,1,0
36,58,2,-59.7231,-73.0982,1,0
36,60,2,-60.6357,-74.0108,1,0
36,62,2,-61.4616,-74.8368,1,0
36,64,2,-62.216,-75.5912,1,0
36,66,2,-62.9101,-76.2853,1,0
36,68,2,-63.5529,-76.9281,1,0
36,70,2,-64.1515,-77.5266,1,0
36,72,2,-64.7115,-78.0866,1,0
36,74,2,-65.2376,-78.6127,0,0
36,76,2,-65.7336,-79.1088,0,0
36,78,2,-66.2029,-79.5781,0,0
38,0,2,-66.6698,-80.045,0,0
38,2,2,-66.2269,-79.6021,0,0
38,4,2,-65.7603,-79.1355,0,0
38,6,2,-65.2675,-78.6427,0,0
38,8,2,-64.7452,-78.1204,1,0
38,10,2,-64.1899,-77.565,1,0
38,12,2,-63.597,-76.9721,1,0
38,14,2,-62.9611,-76.3363,1,0
38,16,2,-62.2758,-75.651,1,0
38,18,2,-61.5327,-74.9079,1,0
38,20,2,-60.7215,-74.0966,1,0
38,22,2,-59.8287,-73.2038,1,0
38,24,2,-58.8367,-72.2119,1,0
38,26,2,-57.7218,-71.0969,1,0
38,28,2,-56.4511,-69.8263,1,0
38,30,2,-54.9785,-68.3537,1,0
38,32,2,-53.2375,-66.6126,1,0
38,34,2,-51.1363,-64.5115,1,1
38,36,2,-48.5836,-61.9588,1,1
38,38,2,-45.7437,-59.1188,1,1
38,40,2,-37.1466,-50.5218,1,1
38,42,2,-45.7437,-59.1188,1,1
38,44,2,-48.5836,-61.9588,1,1
38,46,2,-51.1363,-64.5115,1,1
38,48,2,-53.2375,-66.6126,1,0
38,50,2,-54.9785,-68.3537,1,0
38,52,2,-56.4511,-69.8263,1,0
38,54,2,-57.7218,-71.0969,1,0
38,56,2,-58.8367,-72.2119,1,0
38,58,2,-59.8287,-73.2038,1,0
38,60,2,-60.7215,-74.0966,1,0
38,62,2,-61.5327,-74.9079,1,0
38,64,2,-62.2758,-75.651,1,0
38,66,2,-62.9611,-76.3363,1,0
38,68,2,-63.597,-76.9721,1,0
38,70,2,-64.1899,-77.565,1,0
38,72,2,-64.7452,-78.1204,1,0
38,74,2,-65.2675,-78.6427,0,0
38,76,2,-65.7603,-79.1355,0,0
38,78,2,-66.2269,-79.6021,0,0
40,0,2,-78.7128,-92.0879,0,0
40,2,2,-66.2744,-79.6496,0,0
40,4,2,-65.8133,-79.1884,0,0
40,6,2,-65.3267,-78.7019,0,0
40,8,2,-64.812,-78.1872,1,0
40,10,2,-64.2656,-77.6408,1,0
40,12,2,-63.6837,-77.0589,1,0
40,14,2,-63.0614,-76.4366,1,0
40,16,2,-62.393,-75.7681,1,0
40,18,2,-61.6714,-75.0466,1,0
40,20,2,-60.8881,-74.2633,1,0
40,22,2,-60.0325,-73.4077,1,0
40,24,2,-59.0913,-72.4665,1,0
40,26,2,-58.0481,-71.4233,1,0
40,28,2,-56.8831,-70.2583,1,0
40,30,2,-55.5733,-68.9485,1,0
40,32,2,-54.0981,-67.4733,1,0
40,34,2,-52.4575,-65.8327,1,0
40,36,2,-50.7321,-64.1072,1,1
40,38,2,-52.7128,-66.0879,1,0
40,40,2,-38.4856,-51.8608,1,1
40,42,2,-52.7128,-66.0879,1,0
40,44,2,-50.7321,-64.1072,1,1
40,46,2,-52.4575,-65.8327,1,0
40,48,2,-54.0981,-67.4733,1,0
40,50,2,-55.5733,-68.9485,1,0
40,52,2,-56.8831,-70.2583,1,0
40,54,2,-58.0481,-71.4233,1,0
40,56,2,-59.0913,-72.4665,1,0
40,58,2,-60.0325,-73.4077,1,0
40,60,2,-60.8881,-74.2633,1,0
40,62,2,-61.6714,-75.0466,1,0
40,64,2,-62.393,-75.7681,1,0
40,66,2,-63.0614,-76.4366,1,0
40,68,2,-63.6837,-77.0589,1,0
40,70,2,-64.2656,-77.6408,1,0
40,72,2,-64.812,-78.1872,1,0
40,74,2,-65.3267,-78.7019,0,0
40,76,2,-65.8133,-79.1884,0,0
40,78,2,-66.2744,-79.6496,0,0
42,0,2,-66.7764,-80.1516,0,0
42,2,2,-66.3448,-79.72,0,0
42,4,2,-65.8914,-79.2666,0,0
42,6,2,-65.4141,-78.7893,0,0
42,8,2,-64.9102,-78.2854,1,0
42,10,2,-64.3769,-77.7521,1,0
42,12,2,-63.8107,-77.1859,1,0
42,14,2,-63.2076,-76.5828,1,0
42,16,2,-62.563,-75.9382,1,0
42,18,2,-61.8715,-75.2467,1,0
42,20,2,-61.1267,-74.5019,1,0
42,22,2,-60.3213,-73.6965,1,0
42,24,2,-59.4472,-72.8224,1,0
42,26,2,-58.4959,-71.8711,1,0
42,28,2,-57.4598,-70.835,1,0
42,30,2,-56.3361,-69.7113,1,0
42,32,2,-55.135,-68.5102,1,0
42,34,2,-53.8984,-67.2736,1,0
42,36,2,-55.6895,-69.0647,1,0
42,38,2,-53.6685,-67.0437,1,0
42,40,2,-44.5062,-57.8814,1,1
42,42,2,-53.6685,-67.0437,1,0
42,44,2,-55.6895,-69.0647,1,0
42,46,2,-53.8984,-67.2736,1,0
42,48,2,-55.135,-68.5102,1,0
42,50,2,-56.3361,-69.7113,1,0
42,52,2,-57.4598,-70.835,1,0
42,54,2,-58.4959,-71.8711,1,0
42,56,2,-59.4472,-72.8224,1,0
42,58,2,-60.3213,-73.6965,1,0
42,60,2,-61.1267,-74.5019,1,0
42,62,2,-61.8715,-75.2467,1,0
42,64,2,-62.563,-75.9382,1,0
42,66,2,-63.2076,-76.5828,1,0
42,68,2,-63.8107,-77.1859,1,0
42,70,2,-64.3769,-77.7521,1,0
42,72,2,-64.9102,-78.2854,1,0
42,74,2,-65.4141,-78.7893,0,0
42,76,2,-65.8914,-79.2666,0,0
42,78,2,-66.3448,-79.72,0,0
44,0,2,-66.8599,-80.2351,0,0
44,2,2,-66.4369,-79.8121,0,0
44,4,2,-65.9936,-79.3687,0,0
44,6,2,-65.5279,-78.9031,0,0
44,8,2,-65.0378,-78.413,0,0
44,10,2,-64.5209,-77.8961,1,0
44,12,2,-63.9744,-77.3496,1,0
44,14,2,-63.3952,-76.7704,1,0
44,16,2,-62.7799,-76.1551,1,0
44,18,2,-62.1247,-75.4999,1,0
44,20,2,-61.4257,-74.8009,1,0
44,22,2,-60.6788,-74.054,1,0
44,24,2,-59.8805,-73.2557,1,0
44,26,2,-59.029,-72.4042,1,0
44,28,2,-58.1261,-71.5012,1,0
44,30,2,-57.181,-70.5562,1,0
44,32,2,-56.2179,-69.5931,1,0
44,34,2,-55.2861,-68.6613,1,0
44,36,2,-57.0634,-70.4385,1,0
44,38,2,-62.6895,-76.0647,1,0
44,40,2,-46.6891,-60.0643,1,1
44,42,2,-62.6895,-76.0647,1,0
44,44,2,-57.0634,-70.4385,1,0
44,46,2,-55.2861,-68.6613,1,0
44,48,2,-56.2179,-69.5931,1,0
44,50,2,-57.181,-70.5562,1,0
44,52,2,-58.1261,-71.5012,1,0
44,54,2,-59.029,-72.4042,1,0
44,56,2,-59.8805,-73.2557,1,0
44,58,2,-60.6788,-74.054,1,0
44,60,2,-61.4257,-74.8009,1,0
44,62,2,-62.1247,-75.4999,1,0
44,64,2,-62.7799,-76.1551,1,0
44,66,2,-63.3952,-76.7704,1,0
44,68,2,-63.9744,-77.3496,1,0
44,70,2,-64.5209,-77.8961,1,0
44,72,2,-65.0378,-78.413,0,0
44,74,2,-65.5279,-78.9031,0,0
44,76,2,-65.9936,-79.3687,0,0
44,78,2,-66.4369,-79.8121,0,0
46,0,2,-66.8599,-80.2351,0,0
46,2,2,-66.4369,-79.8121,0,0
46,4,2,-65.9936,-79.3687,0,0
46,6,2,-65.5279,-78.9031,0,0
46,8,2,-65.0378,-78.413,0,0
46,10,2,-64.5209,-77.8961,1,0
46,12,2,-63.5704,-76.9456,1,0
46,14,2,-63.07,-76.4452,1,0
46,16,2,-62.5488,-75.9239,1,0
46,18,2,-62.0069,-75.382,1,0
46,20,2,-61.4257,-74.8009,1,0
46,22,2,-60.6788,-74.054,1,0
46,24,2,-59.8805,-73.2557,1,0
46,26,2,-59.029,-72.4042,1,0
46,28,2,-58.1261,-71.5012,1,0
46,30,2,-57.181,-70.5562,1,0
46,32,2,-56.2179,-69.5931,1,0
46,34,2,-55.2861,-68.6613,1,0
46,36,2,-61.4719,-74.8471,1,0
46,38,2,-64.7851,-78.1603,1,0
46,40,2,-46.6891,-60.0643,1,1
46,42,2,-64.7851,-78.1603,1,0
46,44,2,-61.4719,-74.8471,1,0
46,46,2,-55.2861,-68.6613,1,0
46,48,2,-56.2179,-69.5931,1,0
46,50,2,-57.181,-70.5562,1,0
46,52,2,-58.1261,-71.5012,1,0
46,54,2,-59.029,-72.4042,1,0
46,56,2,-59.8805,-73.2557,1,0
46,58,2,-60.6788,-74.054,1,0
46,60,2,-61.4257,-74.8009,1,0
46,62,2,-62.0069,-75.382,1,0
46,64,2,-62.5488,-75.9239,1,0
46,66,2,-63.07,-76.4452,1,0
46,68,2,-63.5704,-76.9456,1,0
46,70,2,-64.5209,-77.8961,1,0
46,72,2,-65.0378,-78.413,0,0
46,74,2,-65.5279,-78.9031,0,0
46,76,2,-65.9936,-79.3687,0,0
46,78,2,-66.4369,-79.8121,0,0
48,0,2,-66.7764,-80.1516,0,0
48,2,2,-66.3448,-79.72,0,0
48,4,2,-65.8914,-79.2666,0,0
48,6,2,-65.4141,-78.7893,0,0
48,8,2,-64.9102,-78.2854,1,0
48,10,2,-64.3769,-77.7521,1,0
48,12,2,-63.8107,-77.1859,1,0
48,14,2,-63.2076,-76.5828,1,0
48,16,2,-62.2508,-75.626,1,0
48,18,2,-61.6677,-75.0429,1,0
48,20,2,-61.0569,-74.4321,1,0
48,22,2,-60.3213,-73.6965,1,0
48,24,2,-59.4472,-72.8224,1,0
48,26,2,-58.4959,-71.8711,1,0
48,28,2,-57.4598,-70.835,1,0
48,30,2,-56.3361,-69.7113,1,0
48,32,2,-55.135,-68.5102,1,0
48,34,2,-53.8984,-67.2736,1,0
48,36,2,-59.7334,-73.1085,1,0
48,38,2,-64.163,-77.5381,1,0
48,40,2,-44.5062,-57.8814,1,1
48,42,2,-64.163,-77.5381,1,0
48,44,2,-59.7334,-73.1085,1,0
48,46,2,-53.8984,-67.2736,1,0
48,48,2,-55.135,-68.5102,1,0
48,50,2,-56.3361,-69.7113,1,0
48,52,2,-57.4598,-70.835,1,0
48,54,2,-58.4959,-71.8711,1,0
48,56,2,-59.4472,-72.8224,1,0
48,58,2,-60.3213,-73.6965,1,0
48,60,2,-61.0569,-74.4321,1,0
48,62,2,-61.6677,-75.0429,1,0
48,64,2,-62.2508,-75.626,1,0
48,66,2,-63.2076,-76.5828,1,0
48,68,2,-63.8107,-77.1859,1,0
48,70,2,-64.3769,-77.7521,1,0
48,72,2,-64.9102,-78.2854,1,0
48,74,2,-65.4141,-78.7893,0,0
48,76,2,-65.8914,-79.2666,0,0
48,78,2,-66.3448,-79.72,0,0
50,0,2,-66.7128,-80.0879,0,0
50,2,2,-66.2744,-79.6496,0,0
50,4,2,-65.8133,-79.1884,0,0
50,6,2,-65.3267,-78.7019,0,0
50,8,2,-64.812,-78.1872,1,0
50,10,2,-64.2656,-77.6408,1,0
50,12,2,-63.6837,-77.0589,1,0
50,14,2,-63.0614,-76.4366,1,0
50,16,2,-62.393,-75.7681,1,0
50,18,2,-61.6714,-75.0466,1,0
50,20,2,-60.699,-74.0742,1,0
50,22,2,-60.0016,-73.3768,1,0
50,24,2,-59.0913,-72.4665,1,0
50,26,2,-58.0481,-71.4233,1,0
50,28,2,-56.8831,-70.2583,1,0
50,30,2,-55.5733,-68.9485,1,0
50,32,2,-54.0981,-67.4733,1,0
50,34,2,-52.4575,-65.8327,1,0
50,36,2,-50.7321,-64.1072,1,1
50,38,2,-56.2282,-69.6034,1,0
50,40,2,-41.5836,-54.9588,1,1
50,42,2,-56.2282,-69.6034,1,0
50,44,2,-50.7321,-64.1072,1,1
50,46,2,-52.4575,-65.8327,1,0
50,48,2,-54.0981,-67.4733,1,0
50,50,2,-55.5733,-68.9485,1,0
50,52,2,-56.8831,-70.2583,1,0
50,54,2,-58.0481,-71.4233,1,0
50,56,2,-59.0913,-72.4665,1,0
50,58,2,-60.0016,-73.3768,1,0
50,60,2,-60.699,-74.0742,1,0
50,62,2,-61.6714,-75.0466,1,0
50,64,2,-62.393,-75.7681,1,0
50,66,2,-63.0614,-76.4366,1,0
50,68,2,-63.6837,-77.0589,1,0
50,70,2,-64.2656,-77.6408,1,0
50,72,2,-64.812,-78.1872,1,0
50,74,2,-65.3267,-78.7019,0,0
50,76,2,-65.8133,-79.1884,0,0
50,78,2,-66.2744,-79.6496,0,0
52,0,2,-66.6698,-80.045,0,0
52,2,2,-66.2269,-79.6021,0,0
52,4,2,-65.7603,-79.1355,0,0
52,6,2,-65.2675,-78.6427,0,0
52,8,2,-64.7452,-78.1204,1,0
52,10,2,-64.1899,-77.565,1,0
52,12,2,-63.597,-76.9721,1,0
52,14,2,-62.9611,-76.3363,1,0
52,16,2,-62.2758,-75.651,1,0
52,18,2,-61.5327,-74.9079,1,0
52,20,2,-60.7215,-74.0966,1,0
52,22,2,-59.8287,-73.2038,1,0
52,24,2,-58.8189,-72.194,1,0
52,26,2,-57.7218,-71.0969,1,0
52,28,2,-56.4511,-69.8263,1,0
52,30,2,-54.9785,-68.3537,1,0
52,32,2,-53.2375,-66.6126,1,0
52,34,2,-51.1363,-64.5115,1,1
52,36,2,-48.5836,-61.9588,1,1
52,38,2,-45.7437,-59.1188,1,1
52,40,2,-37.1466,-50.5218,1,1
52,42,2,-45.7437,-59.1188,1,1
52,44,2,-48.5836,-61.9588,1,1
52,46,2,-51.1363,-64.5115,1,1
52,48,2,-53.2375,-66.6126,1,0
52,50,2,-54.9785,-68.3537,1,0
52,52,2,-56.4511,-69.8263,1,0
52,54,2,-57.7218,-71.0969,1,0
52,56,2,-58.8189,-72.194,1,0
52,58,2,-59.8287,-73.2038,1,0
52,60,2,-60.7215,-74.0966,1,0
52,62,2,-61.5327,-74.9079,1,0
52,64,2,-62.2758,-75.651,1,0
52,66,2,-62.9611,-76.3363,1,0
52,68,2,-63.597,-76.9721,1,0
52,70,2,-64.1899,-77.565,1,0
52,72,2,-64.7452,-78.1204,1,0
52,74,2,-65.2675,-78.6427,0,0
52,76,2,-65.7603,-79.1355,0,0
52,78,2,-66.2269,-79.6021,0,0
54,0,2,-66.6481,-80.0233,0,0
54,2,2,-66.2029,-79.5781,0,0
54,4,2,-65.7336,-79.1088,0,0
54,6,2,-65.2376,-78.6127,0,0
54,8,2,-64.7115,-78.0866,1,0
54,10,2,-64.1515,-77.5266,1,0
54,12,2,-63.5529,-76.9281,1,0
54,14,2,-62.9101,-76.2853,1,0
54,16,2,-62.216,-75.5912,1,0
54,18,2,-61.4616,-74.8368,1,0
54,20,2,-60.6357,-74.0108,1,0
54,22,2,-59.7231,-73.0982,1,0
54,24,2,-58.7036,-72.0787,1,0
54,26,2,-57.5489,-70.9241,1,0
54,28,2,-56.2179,-69.5931,1,0
54,30,2,-54.6474,-68.0226,1,0
54,32,2,-52.7334,-66.1085,1,0
54,34,2,-50.2862,-63.6614,1,1
54,36,2,-46.9087,-60.2839,1,1
54,38,2,-41.5939,-54.9691,1,1
54,40,2,-27.6042,-40.9794,1,1
54,42,2,-41.5939,-54.9691,1,1
54,44,2,-46.9087,-60.2839,1,1
54,46,2,-50.2862,-63.6614,1,1
54,48,2,-52.7334,-66.1085,1,0
54,50,2,-54.6474,-68.0226,1,0
54,52,2,-56.2179,-69.5931,1,0
54,54,2,-57.5489,-70.9241,1,0
54,56,2,-58.7036,-72.0787,1,0
54,58,2,-59.7231,-73.0982,1,0
54,60,2,-60.6357,-74.0108,1,0
54,62,2,-61.4616,-74.8368,1,0
54,64,2,-62.216,-75.5912,1,0
54,66,2,-62.9101,-76.2853,1,0
54,68,2,-63.5529,-76.9281,1,0
54,70,2,-64.1515,-77.5266,1,0
54,72,2,-64.7115,-78.0866,1,0
54,74,2,-65.2376,-78.6127,0,0
54,76,2,-65.7336,-79.1088,0,0
54,78,2,-66.2029,-79.5781,0,0
56,0,2,-66.6481,-80.0233,0,0
56,2,2,-66.2029,-79.5781,0,0
56,4,2,-65.7336,-79.1088,0,0
56,6,2,-65.2376,-78.6127,0,0
56,8,2,-64.7115,-78.0866,1,0
56,10,2,-64.1515,-77.5266,1,0
56,12,2,-63.5529,-76.9281,1,0
56,14,2,-62.9101,-76.2853,1,0
56,16,2,-62.216,-75.5912,1,0
56,18,2,-61.4616,-74.8368,1,0
56,20,2,-60.6357,-74.0108,1,0
56,22,2,-59.7231,-73.0982,1,0
56,24,2,-58.7036,-72.0787,1,0
56,26,2,-57.5489,-70.9241,1,0
56,28,2,-56.2179,-69.5931,1,0
56,30,2,-54.6474,-68.0226,1,0
56,32,2,-52.7334,-66.1085,1,0
56,34,2,-50.2862,-63.6614,1,1
56,36,2,-46.9087,-60.2839,1,1
56,38,2,-41.5939,-54.9691,1,1
56,40,2,-27.6042,-40.9794,1,1
56,42,2,-41.5939,-54.9691,1,1
56,44,2,-46.9087,-60.2839,1,1
56,46,2,-50.2862,-63.6614,1,1
56,48,2,-52.7334,-66.1085,1,0
56,50,2,-54.6474,-68.0226,1,0
56,52,2,-56.2179,-69.5931,1,0
56,54,2,-57.5489,-70.9241,1,0
56,56,2,-58.7036,-72.0787,1,0
56,58,2,-59.7231,-73.0982,1,0
56,60,2,-60.6357,-74.0108,1,0
56,62,2,-61.4616,-74.8368,1,0
56,64,2,-62.216,-75.5912,1,0
56,66,2,-62.9101,-76.2853,1,0
56,68,2,-63.5529,-76.9281,1,0
56,70,2,-64.1515,-77.5266,1,0
56,72,2,-64.7115,-78.0866,1,0
56,74,2,-65.2376,-78.6127,0,0
56,76,2,-65.7336,-79.1088,0,0
56,78,2,-66.2029,-79.5781,0,0
58,0,2,-66.6698,-80.045,0,0
58,2,2,-66.2269,-79.6021,0,0
58,4,2,-65.7603,-79.1355,0,0
58,6,2,-65.2675,-78.6427,0,0
58,8,2,-64.7452,-78.1204,1,0
58,10,2,-64.1899,-77.565,1,0
58,12,2,-63.597,-76.9721,1,0
58,14,2,-62.9611,-76.3363,1,0
58,16,2,-62.2758,-75.651,1,0
58,18,2,-61.5327,-74.9079,1,0
58,20,2,-60.7215,-74.0966,1,0
58,22,2,-59.8287,-73.2038,1,0
58,24,2,-58.8367,-72.2119,1,0
58,26,2,-57.7218,-71.0969,1,0
58,28,2,-56.4511,-69.8263,1,0
58,30,2,-54.9785,-68.3537,1,0
58,32,2,-53.2375,-66.6126,1,0
58,34,2,-51.1363,-64.5115,1,1
58,36,2,-48.5836,-61.9588,1,1
58,38,2,-45.7437,-59.1188,1,1
58,40,2,-37.1466,-50.5218,1,1
58,42,2,-45.7437,-59.1188,1,1
58,44,2,-48.5836,-61.9588,1,1
58,46,2,-51.1363,-64.5115,1,1
58,48,2,-53.2375,-66.6126,1,0
58,50,2,-54.9785,-68.3537,1,0
58,52,2,-56.4511,-69.8263,1,0
58,54,2,-57.7218,-71.0969,1,0
58,56,2,-58.8367,-72.2119,1,0
58,58,2,-59.8287,-73.2038,1,0
58,60,2,-60.7215,-74.0966,1,0
58,62,2,-61.5327,-74.9079,1,0
58,64,2,-62.2758,-75.651,1,0
58,66,2,-62.9611,-76.3363,1,0
58,68,2,-63.597,-76.9721,1,0
58,70,2,-64.1899,-77.565,1,0
58,72,2,-64.7452,-78.1204,1,0
58,74,2,-65.2675,-78.6427,0,0
58,76,2,-65.7603,-79.1355,0,0
58,78,2,-66.2269,-79.6021,0,0
60,0,2,-78.7128,-92.0879,0,0
60,2,2,-78.2744,-91.6496,0,0
60,4,2,-77.8133,-91.1884,0,0
60,6,2,-77.3267,-90.7019,0,0
60,8,2,-76.812,-90.1872,0,0
60,10,2,-70.1158,-83.4909,0,0
60,12,2,-69.6431,-83.0183,0,0
60,14,2,-69.1515,-82.5266,0,0
60,16,2,-68.6405,-82.0157,0,0
60,18,2,-68.1107,-81.4859,0,0
60,20,2,-67.563,-80.9382,0,0
60,22,2,-66.9999,-80.3751,0,0
60,24,2,-66.4257,-79.8009,0,0
60,26,2,-70.0481,-83.4233,0,0
60,28,2,-68.8831,-82.2583,0,0
60,30,2,-67.5733,-80.9485,0,0
60,32,2,-66.0981,-79.4733,0,0
60,34,2,-64.4575,-77.8327,1,0
60,36,2,-62.7321,-76.1072,1,0
60,38,2,-57.7128,-71.0879,1,0
60,40,2,-38.4856,-51.8608,1,1
60,42,2,-57.7128,-71.0879,1,0
60,44,2,-62.7321,-76.1072,1,0
60,46,2,-64.4575,-77.8327,1,0
60,48,2,-66.0981,-79.4733,0,0
60,50,2,-67.5733,-80.9485,0,0
60,52,2,-68.8831,-82.2583,0,0
60,54,2,-70.0481,-83.4233,0,0
60,56,2,-66.4257,-79.8009,0,0
60,58,2,-66.9999,-80.3751,0,0
60,60,2,-67.563,-80.9382,0,0
60,62,2,-68.1107,-81.4859,0,0
60,64,2,-68.6405,-82.0157,0,0
60,66,2,-69.1515,-82.5266,0,0
60,68,2,-69.6431,-83.0183,0,0
60,70,2,-70.1158,-83.4909,0,0
60,72,2,-76.812,-90.1872,0,0
60,74,2,-77.3267,-90.7019,0,0
60,76,2,-77.8133,-91.1884,0,0
60,78,2,-78.2744,-91.6496,0,0
62,0,2,-78.9418,-92.317,0,0
